FarmApp,pg_catalog,float8_regr_combine_3342,ROUTINE,2,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a2
FarmApp,pg_catalog,float8_regr_sxx_2807,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_regr_syy_2808,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_regr_sxy_2809,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_regr_avgx_2810,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_regr_avgy_2811,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_regr_r2_2812,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_regr_slope_2813,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_regr_intercept_2814,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_covar_pop_2815,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_covar_samp_2816,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_corr_2817,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,pg_mcv_list_items_3427,ROUTINE,3,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a3
FarmApp,pg_catalog,pg_mcv_list_items_3427,ROUTINE,4,boolean,,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,a4
FarmApp,pg_catalog,pg_show_all_settings_2084,ROUTINE,12,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a12
FarmApp,pg_catalog,pg_isolation_test_session_is_blocked_3378,ROUTINE,2,integer,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int4,,,,,a2
FarmApp,pg_catalog,pg_identify_object_as_address_3382,ROUTINE,5,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a5
FarmApp,pg_catalog,pg_identify_object_as_address_3382,ROUTINE,6,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a6
FarmApp,pg_catalog,pg_get_object_address_3954,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,pg_get_object_address_3954,ROUTINE,3,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a3
FarmApp,pg_catalog,postgresql_fdw_validator_2316,ROUTINE,1,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a1
FarmApp,pg_catalog,int2vectorsend_2411,ROUTINE,1,smallint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int2,,,,,a1
FarmApp,pg_catalog,oidvectorsend_2421,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,pg_prepared_statement_2510,ROUTINE,4,regtype,,,,,,,,,,,,,,,,FarmApp,pg_catalog,regtype,,,,,a4
FarmApp,pg_catalog,xpath_2931,ROUTINE,3,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a3
FarmApp,pg_catalog,xpath_exists_3049,ROUTINE,3,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a3
FarmApp,pg_catalog,json_object_3202,ROUTINE,1,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a1
FarmApp,pg_catalog,json_object_3203,ROUTINE,1,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a1
FarmApp,pg_catalog,json_object_3203,ROUTINE,2,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
